-2.5;-3.7;53.03016994
-2.4;-3.7;50.63033989
-2.3;-3.7;45.16033989
-2.2;-3.7;38.53
-2.1;-3.7;33.1
-2;-3.7;30.78016994
-1.9;-3.7;32.3
-1.8;-3.7;36.93
-1.7;-3.7;42.76033989
-1.6;-3.7;47.43033989
-1.5;-3.7;49.03016994
-1.4;-3.7;46.83033989
-1.3;-3.7;41.56033989
-1.2;-3.7;35.13
-1.1;-3.7;29.9
-1;-3.7;27.78016994
-0.9;-3.7;29.5
-0.8;-3.7;34.33
-0.7;-3.7;40.36033989
-0.6;-3.7;45.23033989
-0.5;-3.7;47.03016994
-0.4;-3.7;45.03033989
-0.3;-3.7;39.96033989
-0.2;-3.7;33.73
-0.1;-3.7;28.7
2.41474E-15;-3.7;26.78016994
0.1;-3.7;28.7
0.2;-3.7;33.73
0.3;-3.7;39.96033989
0.4;-3.7;45.03033989
0.5;-3.7;47.03016994
0.6;-3.7;45.23033989
0.7;-3.7;40.36033989
0.8;-3.7;34.33
0.9;-3.7;29.5
1;-3.7;27.78016994
1.1;-3.7;29.9
1.2;-3.7;35.13
1.3;-3.7;41.56033989
1.4;-3.7;46.83033989
1.5;-3.7;49.03016994
1.6;-3.7;47.43033989
1.7;-3.7;42.76033989
1.8;-3.7;36.93
1.9;-3.7;32.3
2;-3.7;30.78016994
2.1;-3.7;33.1
2.2;-3.7;38.53
2.3;-3.7;45.16033989
2.4;-3.7;50.63033989
2.5;-3.7;53.03016994
2.6;-3.7;51.63033989
2.7;-3.7;47.16033989
2.8;-3.7;41.53
2.9;-3.7;37.1
3;-3.7;35.78016994
3.1;-3.7;38.3
3.2;-3.7;43.93
3.3;-3.7;50.76033989
3.4;-3.7;56.43033989
3.5;-3.7;59.03016994
3.6;-3.7;57.83033989
3.7;-3.7;53.56033989
3.8;-3.7;48.13
3.9;-3.7;43.9
4;-3.7;42.78016994
-4;-3.6;47.05016994
-3.9;-3.6;48.17
-3.8;-3.6;52.4
-3.7;-3.6;57.83033989
-3.6;-3.6;62.10033989
-3.5;-3.6;63.30016994
-3.4;-3.6;60.70033989
-3.3;-3.6;55.03033989
-3.2;-3.6;48.2
-3.1;-3.6;42.57
-3;-3.6;40.05016994
-2.9;-3.6;41.37
-2.8;-3.6;45.8
-2.7;-3.6;51.43033989
-2.6;-3.6;55.90033989
-2.5;-3.6;57.30016994
-2.4;-3.6;54.90033989
-2.3;-3.6;49.43033989
-2.2;-3.6;42.8
-2.1;-3.6;37.37
-2;-3.6;35.05016994
-1.9;-3.6;36.57
-1.8;-3.6;41.2
-1.7;-3.6;47.03033989
-1.6;-3.6;51.70033989
-1.5;-3.6;53.30016994
-1.4;-3.6;51.10033989
-1.3;-3.6;45.83033989
-1.2;-3.6;39.4
-1.1;-3.6;34.17
-1;-3.6;32.05016994
-0.9;-3.6;33.77
-0.8;-3.6;38.6
-0.7;-3.6;44.63033989
-0.6;-3.6;49.50033989
-0.5;-3.6;51.30016994
-0.4;-3.6;49.30033989
-0.3;-3.6;44.23033989
-0.2;-3.6;38
-0.1;-3.6;32.97
2.41474E-15;-3.6;31.05016994
0.1;-3.6;32.97
0.2;-3.6;38
0.3;-3.6;44.23033989
0.4;-3.6;49.30033989
0.5;-3.6;51.30016994
0.6;-3.6;49.50033989
0.7;-3.6;44.63033989
0.8;-3.6;38.6
0.9;-3.6;33.77
1;-3.6;32.05016994
1.1;-3.6;34.17
1.2;-3.6;39.4
1.3;-3.6;45.83033989
1.4;-3.6;51.10033989
1.5;-3.6;53.30016994
1.6;-3.6;51.70033989
1.7;-3.6;47.03033989
1.8;-3.6;41.2
1.9;-3.6;36.57
2;-3.6;35.05016994
2.1;-3.6;37.37
2.2;-3.6;42.8
2.3;-3.6;49.43033989
2.4;-3.6;54.90033989
2.5;-3.6;57.30016994
2.6;-3.6;55.90033989
2.7;-3.6;51.43033989
2.8;-3.6;45.8
2.9;-3.6;41.37
3;-3.6;40.05016994
3.1;-3.6;42.57
3.2;-3.6;48.2
3.3;-3.6;55.03033989
3.4;-3.6;60.70033989
3.5;-3.6;63.30016994
3.6;-3.6;62.10033989
3.7;-3.6;57.83033989
3.8;-3.6;52.4
3.9;-3.6;48.17
4;-3.6;47.05016994
-4;-3.5;48.25
-3.9;-3.5;49.36983006
-3.8;-3.5;53.59983006
-3.7;-3.5;59.03016994
-3.6;-3.5;63.30016994
-3.5;-3.5;64.5
-3.4;-3.5;61.90016994
-3.3;-3.5;56.23016994
-3.2;-3.5;49.39983006
-3.1;-3.5;43.76983006
-3;-3.5;41.25
-2.9;-3.5;42.56983006
-2.8;-3.5;46.99983006
-2.7;-3.5;52.63016994
-2.6;-3.5;57.10016994
-2.5;-3.5;58.5
-2.4;-3.5;56.10016994
-2.3;-3.5;50.63016994
-2.2;-3.5;43.99983006
-2.1;-3.5;38.56983006
-2;-3.5;36.25
-1.9;-3.5;37.76983006
-1.8;-3.5;42.39983006
-1.7;-3.5;48.23016994
-1.6;-3.5;52.90016994
-1.5;-3.5;54.5
-1.4;-3.5;52.30016994
-1.3;-3.5;47.03016994
-1.2;-3.5;40.59983006
-1.1;-3.5;35.36983006
-1;-3.5;33.25
-0.9;-3.5;34.96983006
-0.8;-3.5;39.79983006
-0.7;-3.5;45.83016994
-0.6;-3.5;50.70016994
-0.5;-3.5;52.5
-0.4;-3.5;50.50016994
-0.3;-3.5;45.43016994
-0.2;-3.5;39.19983006
-0.1;-3.5;34.16983006
2.41474E-15;-3.5;32.25
0.1;-3.5;34.16983006
0.2;-3.5;39.19983006
0.3;-3.5;45.43016994
0.4;-3.5;50.50016994
0.5;-3.5;52.5
0.6;-3.5;50.70016994
0.7;-3.5;45.83016994
0.8;-3.5;39.79983006
0.9;-3.5;34.96983006
1;-3.5;33.25
1.1;-3.5;35.36983006
1.2;-3.5;40.59983006
1.3;-3.5;47.03016994
1.4;-3.5;52.30016994
1.5;-3.5;54.5
1.6;-3.5;52.90016994
1.7;-3.5;48.23016994
1.8;-3.5;42.39983006
1.9;-3.5;37.76983006
2;-3.5;36.25
2.1;-3.5;38.56983006
2.2;-3.5;43.99983006
2.3;-3.5;50.63016994
2.4;-3.5;56.10016994
2.5;-3.5;58.5
2.6;-3.5;57.10016994
2.7;-3.5;52.63016994
2.8;-3.5;46.99983006
2.9;-3.5;42.56983006
3;-3.5;41.25
3.1;-3.5;43.76983006
3.2;-3.5;49.39983006
3.3;-3.5;56.23016994
3.4;-3.5;61.90016994
3.5;-3.5;64.5
3.6;-3.5;63.30016994
3.7;-3.5;59.03016994
3.8;-3.5;53.59983006
3.9;-3.5;49.36983006
4;-3.5;48.25
-4;-3.4;45.65016994
-3.9;-3.4;46.77
-3.8;-3.4;51
-3.7;-3.4;56.43033989
-3.6;-3.4;60.70033989
-3.5;-3.4;61.90016994
-3.4;-3.4;59.30033989
-3.3;-3.4;53.63033989
-3.2;-3.4;46.8
-3.1;-3.4;41.17
-3;-3.4;38.65016994
-2.9;-3.4;39.97
-2.8;-3.4;44.4
-2.7;-3.4;50.03033989
-2.6;-3.4;54.50033989
-2.5;-3.4;55.90016994
-2.4;-3.4;53.50033989
-2.3;-3.4;48.03033989
-2.2;-3.4;41.4
-2.1;-3.4;35.97
-2;-3.4;33.65016994
-1.9;-3.4;35.17
-1.8;-3.4;39.8
-1.7;-3.4;45.63033989
-1.6;-3.4;50.30033989
-1.5;-3.4;51.90016994
-1.4;-3.4;49.70033989
-1.3;-3.4;44.43033989
-1.2;-3.4;38
-1.1;-3.4;32.77
-1;-3.4;30.65016994
-0.9;-3.4;32.37
-0.8;-3.4;37.2
-0.7;-3.4;43.23033989
-0.6;-3.4;48.10033989
-0.5;-3.4;49.90016994
-0.4;-3.4;47.90033989
-0.3;-3.4;42.83033989
-0.2;-3.4;36.6
-0.1;-3.4;31.57
2.41474E-15;-3.4;29.65016994
0.1;-3.4;31.57
0.2;-3.4;36.6
0.3;-3.4;42.83033989
0.4;-3.4;47.90033989
0.5;-3.4;49.90016994
0.6;-3.4;48.10033989
0.7;-3.4;43.23033989
0.8;-3.4;37.2
0.9;-3.4;32.37
1;-3.4;30.65016994
1.1;-3.4;32.77
1.2;-3.4;38
1.3;-3.4;44.43033989
1.4;-3.4;49.70033989
1.5;-3.4;51.90016994
1.6;-3.4;50.30033989
1.7;-3.4;45.63033989
1.8;-3.4;39.8
1.9;-3.4;35.17
2;-3.4;33.65016994
2.1;-3.4;35.97
2.2;-3.4;41.4
2.3;-3.4;48.03033989
2.4;-3.4;53.50033989
2.5;-3.4;55.90016994
2.6;-3.4;54.50033989
2.7;-3.4;50.03033989
2.8;-3.4;44.4
2.9;-3.4;39.97
3;-3.4;38.65016994
3.1;-3.4;41.17
3.2;-3.4;46.8
3.3;-3.4;53.63033989
3.4;-3.4;59.30033989
3.5;-3.4;61.90016994
3.6;-3.4;60.70033989
3.7;-3.4;56.43033989
3.8;-3.4;51
3.9;-3.4;46.77
4;-3.4;45.65016994
-4;-3.3;39.98016994
-3.9;-3.3;41.1
-3.8;-3.3;45.33
-3.7;-3.3;50.76033989
-3.6;-3.3;55.03033989
-3.5;-3.3;56.23016994
-3.4;-3.3;53.63033989
-3.3;-3.3;47.96033989
-3.2;-3.3;41.13
-3.1;-3.3;35.5
-3;-3.3;32.98016994
-2.9;-3.3;34.3
-2.8;-3.3;38.73
-2.7;-3.3;44.36033989
-2.6;-3.3;48.83033989
-2.5;-3.3;50.23016994
-2.4;-3.3;47.83033989
-2.3;-3.3;42.36033989
-2.2;-3.3;35.73
-2.1;-3.3;30.3
-2;-3.3;27.98016994
-1.9;-3.3;29.5
-1.8;-3.3;34.13
-1.7;-3.3;39.96033989
-1.6;-3.3;44.63033989
-1.5;-3.3;46.23016994
-1.4;-3.3;44.03033989
-1.3;-3.3;38.76033989
-1.2;-3.3;32.33
-1.1;-3.3;27.1
-1;-3.3;24.98016994
-0.9;-3.3;26.7
-0.8;-3.3;31.53
-0.7;-3.3;37.56033989
-0.6;-3.3;42.43033989
-0.5;-3.3;44.23016994
-0.4;-3.3;42.23033989
-0.3;-3.3;37.16033989
-0.2;-3.3;30.93
-0.1;-3.3;25.9
2.41474E-15;-3.3;23.98016994
0.1;-3.3;25.9
0.2;-3.3;30.93
0.3;-3.3;37.16033989
0.4;-3.3;42.23033989
0.5;-3.3;44.23016994
0.6;-3.3;42.43033989
0.7;-3.3;37.56033989
0.8;-3.3;31.53
0.9;-3.3;26.7
1;-3.3;24.98016994
1.1;-3.3;27.1
1.2;-3.3;32.33
1.3;-3.3;38.76033989
1.4;-3.3;44.03033989
1.5;-3.3;46.23016994
1.6;-3.3;44.63033989
1.7;-3.3;39.96033989
1.8;-3.3;34.13
1.9;-3.3;29.5
2;-3.3;27.98016994
2.1;-3.3;30.3
2.2;-3.3;35.73
2.3;-3.3;42.36033989
2.4;-3.3;47.83033989
2.5;-3.3;50.23016994
2.6;-3.3;48.83033989
2.7;-3.3;44.36033989
2.8;-3.3;38.73
2.9;-3.3;34.3
3;-3.3;32.98016994
3.1;-3.3;35.5
3.2;-3.3;41.13
3.3;-3.3;47.96033989
3.4;-3.3;53.63033989
3.5;-3.3;56.23016994
3.6;-3.3;55.03033989
3.7;-3.3;50.76033989
3.8;-3.3;45.33
3.9;-3.3;41.1
4;-3.3;39.98016994
-4;-3.2;33.14983006
-3.9;-3.2;34.26966011
-3.8;-3.2;38.49966011
-3.7;-3.2;43.93
-3.6;-3.2;48.2
-3.5;-3.2;49.39983006
-3.4;-3.2;46.8
-3.3;-3.2;41.13
-3.2;-3.2;34.29966011
-3.1;-3.2;28.66966011
-3;-3.2;26.14983006
-2.9;-3.2;27.46966011
-2.8;-3.2;31.89966011
-2.7;-3.2;37.53
-2.6;-3.2;42
-2.5;-3.2;43.39983006
-2.4;-3.2;41
-2.3;-3.2;35.53
-2.2;-3.2;28.89966011
-2.1;-3.2;23.46966011
-2;-3.2;21.14983006
-1.9;-3.2;22.66966011
-1.8;-3.2;27.29966011
-1.7;-3.2;33.13
-1.6;-3.2;37.8
-1.5;-3.2;39.39983006
-1.4;-3.2;37.2
-1.3;-3.2;31.93
-1.2;-3.2;25.49966011
-1.1;-3.2;20.26966011
-1;-3.2;18.14983006
-0.9;-3.2;19.86966011
-0.8;-3.2;24.69966011
-0.7;-3.2;30.73
-0.6;-3.2;35.6
-0.5;-3.2;37.39983006
-0.4;-3.2;35.4
-0.3;-3.2;30.33
-0.2;-3.2;24.09966011
-0.1;-3.2;19.06966011
2.41474E-15;-3.2;17.14983006
0.1;-3.2;19.06966011
0.2;-3.2;24.09966011
0.3;-3.2;30.33
0.4;-3.2;35.4
0.5;-3.2;37.39983006
0.6;-3.2;35.6
0.7;-3.2;30.73
0.8;-3.2;24.69966011
0.9;-3.2;19.86966011
1;-3.2;18.14983006
1.1;-3.2;20.26966011
1.2;-3.2;25.49966011
1.3;-3.2;31.93
1.4;-3.2;37.2
1.5;-3.2;39.39983006
1.6;-3.2;37.8
1.7;-3.2;33.13
1.8;-3.2;27.29966011
1.9;-3.2;22.66966011
2;-3.2;21.14983006
2.1;-3.2;23.46966011
2.2;-3.2;28.89966011
2.3;-3.2;35.53
2.4;-3.2;41
2.5;-3.2;43.39983006
2.6;-3.2;42
2.7;-3.2;37.53
2.8;-3.2;31.89966011
2.9;-3.2;27.46966011
3;-3.2;26.14983006
3.1;-3.2;28.66966011
3.2;-3.2;34.29966011
3.3;-3.2;41.13
3.4;-3.2;46.8
3.5;-3.2;49.39983006
3.6;-3.2;48.2
3.7;-3.2;43.93
3.8;-3.2;38.49966011
3.9;-3.2;34.26966011
4;-3.2;33.14983006
-4;-3.1;27.51983006
-3.9;-3.1;28.63966011
-3.8;-3.1;32.86966011
-3.7;-3.1;38.3
-3.6;-3.1;42.57
-3.5;-3.1;43.76983006
-3.4;-3.1;41.17
-3.3;-3.1;35.5
-3.2;-3.1;28.66966011
-3.1;-3.1;23.03966011
-3;-3.1;20.51983006
-2.9;-3.1;21.83966011
-2.8;-3.1;26.26966011
-2.7;-3.1;31.9
-2.6;-3.1;36.37
-2.5;-3.1;37.76983006
-2.4;-3.1;35.37
-2.3;-3.1;29.9
-2.2;-3.1;23.26966011
-2.1;-3.1;17.83966011
-2;-3.1;15.51983006
-1.9;-3.1;17.03966011
-1.8;-3.1;21.66966011
-1.7;-3.1;27.5
-1.6;-3.1;32.17
-1.5;-3.1;33.76983006
-1.4;-3.1;31.57
-1.3;-3.1;26.3
-1.2;-3.1;19.86966011
-1.1;-3.1;14.63966011
-1;-3.1;12.51983006
-0.9;-3.1;14.23966011
-0.8;-3.1;19.06966011
-0.7;-3.1;25.1
-0.6;-3.1;29.97
-0.5;-3.1;31.76983006
-0.4;-3.1;29.77
-0.3;-3.1;24.7
-0.2;-3.1;18.46966011
-0.1;-3.1;13.43966011
2.41474E-15;-3.1;11.51983006
0.1;-3.1;13.43966011
0.2;-3.1;18.46966011
0.3;-3.1;24.7
0.4;-3.1;29.77
0.5;-3.1;31.76983006
0.6;-3.1;29.97
0.7;-3.1;25.1
0.8;-3.1;19.06966011
0.9;-3.1;14.23966011
1;-3.1;12.51983006
1.1;-3.1;14.63966011
1.2;-3.1;19.86966011
1.3;-3.1;26.3
1.4;-3.1;31.57
1.5;-3.1;33.76983006
1.6;-3.1;32.17
1.7;-3.1;27.5
1.8;-3.1;21.66966011
1.9;-3.1;17.03966011
2;-3.1;15.51983006
2.1;-3.1;17.83966011
2.2;-3.1;23.26966011
2.3;-3.1;29.9
2.4;-3.1;35.37
2.5;-3.1;37.76983006
2.6;-3.1;36.37
2.7;-3.1;31.9
2.8;-3.1;26.26966011
2.9;-3.1;21.83966011
3;-3.1;20.51983006
3.1;-3.1;23.03966011
3.2;-3.1;28.66966011
3.3;-3.1;35.5
3.4;-3.1;41.17
3.5;-3.1;43.76983006
3.6;-3.1;42.57
3.7;-3.1;38.3
3.8;-3.1;32.86966011
3.9;-3.1;28.63966011
4;-3.1;27.51983006
-4;-3;25
-3.9;-3;26.11983006
-3.8;-3;30.34983006
-3.7;-3;35.78016994
-3.6;-3;40.05016994
-3.5;-3;41.25
-3.4;-3;38.65016994
-3.3;-3;32.98016994
-3.2;-3;26.14983006
-3.1;-3;20.51983006
-3;-3;18
-2.9;-3;19.31983006
-2.8;-3;23.74983006
-2.7;-3;29.38016994
-2.6;-3;33.85016994
-2.5;-3;35.25
-2.4;-3;32.85016994
-2.3;-3;27.38016994
-2.2;-3;20.74983006
-2.1;-3;15.31983006
-2;-3;13
-1.9;-3;14.51983006
-1.8;-3;19.14983006
-1.7;-3;24.98016994
-1.6;-3;29.65016994
-1.5;-3;31.25
-1.4;-3;29.05016994
-1.3;-3;23.78016994
-1.2;-3;17.34983006
-1.1;-3;12.11983006
-1;-3;10
-0.9;-3;11.71983006
-0.8;-3;16.54983006
-0.7;-3;22.58016994
-0.6;-3;27.45016994
-0.5;-3;29.25
-0.4;-3;27.25016994
-0.3;-3;22.18016994
-0.2;-3;15.94983006
-0.1;-3;10.91983006
2.41474E-15;-3;9
0.1;-3;10.91983006
0.2;-3;15.94983006
0.3;-3;22.18016994
0.4;-3;27.25016994
0.5;-3;29.25
0.6;-3;27.45016994
0.7;-3;22.58016994
0.8;-3;16.54983006
0.9;-3;11.71983006
1;-3;10
1.1;-3;12.11983006
1.2;-3;17.34983006
1.3;-3;23.78016994
1.4;-3;29.05016994
1.5;-3;31.25
1.6;-3;29.65016994
1.7;-3;24.98016994
1.8;-3;19.14983006
1.9;-3;14.51983006
2;-3;13
2.1;-3;15.31983006
2.2;-3;20.74983006
2.3;-3;27.38016994
2.4;-3;32.85016994
2.5;-3;35.25
2.6;-3;33.85016994
2.7;-3;29.38016994
2.8;-3;23.74983006
2.9;-3;19.31983006
3;-3;18
3.1;-3;20.51983006
3.2;-3;26.14983006
3.3;-3;32.98016994
3.4;-3;38.65016994
3.5;-3;41.25
3.6;-3;40.05016994
3.7;-3;35.78016994
3.8;-3;30.34983006
3.9;-3;26.11983006
4;-3;25
-4;-2.9;26.31983006
-3.9;-2.9;27.43966011
-3.8;-2.9;31.66966011
-3.7;-2.9;37.1
-3.6;-2.9;41.37
-3.5;-2.9;42.56983006
-3.4;-2.9;39.97
-3.3;-2.9;34.3
-3.2;-2.9;27.46966011
-3.1;-2.9;21.83966011
-3;-2.9;19.31983006
-2.9;-2.9;20.63966011
-2.8;-2.9;25.06966011
-2.7;-2.9;30.7
-2.6;-2.9;35.17
-2.5;-2.9;36.56983006
-2.4;-2.9;34.17
-2.3;-2.9;28.7
-2.2;-2.9;22.06966011
-2.1;-2.9;16.63966011
-2;-2.9;14.31983006
-1.9;-2.9;15.83966011
-1.8;-2.9;20.46966011
-1.7;-2.9;26.3
-1.6;-2.9;30.97
-1.5;-2.9;32.56983006
-1.4;-2.9;30.37
-1.3;-2.9;25.1
-1.2;-2.9;18.66966011
-1.1;-2.9;13.43966011
-1;-2.9;11.31983006
-0.9;-2.9;13.03966011
-0.8;-2.9;17.86966011
-0.7;-2.9;23.9
-0.6;-2.9;28.77
-0.5;-2.9;30.56983006
-0.4;-2.9;28.57
-0.3;-2.9;23.5
-0.2;-2.9;17.26966011
-0.1;-2.9;12.23966011
2.41474E-15;-2.9;10.31983006
0.1;-2.9;12.23966011
0.2;-2.9;17.26966011
0.3;-2.9;23.5
0.4;-2.9;28.57
0.5;-2.9;30.56983006
0.6;-2.9;28.77
0.7;-2.9;23.9
0.8;-2.9;17.86966011
0.9;-2.9;13.03966011
1;-2.9;11.31983006
1.1;-2.9;13.43966011
1.2;-2.9;18.66966011
1.3;-2.9;25.1
1.4;-2.9;30.37
1.5;-2.9;32.56983006
1.6;-2.9;30.97
1.7;-2.9;26.3
1.8;-2.9;20.46966011
1.9;-2.9;15.83966011
2;-2.9;14.31983006
2.1;-2.9;16.63966011
2.2;-2.9;22.06966011
2.3;-2.9;28.7
2.4;-2.9;34.17
2.5;-2.9;36.56983006
2.6;-2.9;35.17
2.7;-2.9;30.7
2.8;-2.9;25.06966011
2.9;-2.9;20.63966011
3;-2.9;19.31983006
3.1;-2.9;21.83966011
3.2;-2.9;27.46966011
3.3;-2.9;34.3
3.4;-2.9;39.97
3.5;-2.9;42.56983006
3.6;-2.9;41.37
3.7;-2.9;37.1
3.8;-2.9;31.66966011
3.9;-2.9;27.43966011
4;-2.9;26.31983006
-4;-2.8;30.74983006
-3.9;-2.8;31.86966011
-3.8;-2.8;36.09966011
-3.7;-2.8;41.53
-3.6;-2.8;45.8
-3.5;-2.8;46.99983006
-3.4;-2.8;44.4
-3.3;-2.8;38.73
-3.2;-2.8;31.89966011
-3.1;-2.8;26.26966011
